start_sec,duration,text
514.509,0.009999999999990905,notre vocabulaire adieu le tuless et
514.519,2.189999999999941,notre vocabulaire adieu le tuless et bonjour<00:08:34.880><c> le</c><00:08:35.120><c> refus</c><00:08:35.519><c> d'</c><00:08:35.640><c> pas</c><00:08:35.839><c> en</c><00:08:35.959><c> autocontrôle</c>
516.709,0.010000000000104592,bonjour le refus d' pas en autocontrôle
516.719,1.42999999999995,bonjour le refus d' pas en autocontrôle on<00:08:36.839><c> passe</c><00:08:37.159><c> tout</c><00:08:37.320><c> de</c><00:08:37.399><c> suite</c><00:08:37.560><c> à</c><00:08:37.640><c> la</c><00:08:37.719><c> méthode</c><00:08:38.000><c> en</c>
518.149,0.009999999999990905,on passe tout de suite à la méthode en
518.159,1.7110000000000127,on passe tout de suite à la méthode en cinq<00:08:38.479><c> étapes</c><00:08:38.959><c> la</c><00:08:39.039><c> première</c><00:08:39.399><c> ça</c><00:08:39.479><c> va</c><00:08:39.640><c> être</c><00:08:39.800><c> de</c>
519.87,0.009999999999990905,cinq étapes la première ça va être de
519.88,2.06899999999996,cinq étapes la première ça va être de mettre<00:08:40.080><c> ton</c><00:08:40.200><c> chien</c><00:08:40.360><c> en</c><00:08:40.440><c> harnais</c><00:08:41.279><c> si</c><00:08:41.519><c> bien</c><00:08:41.680><c> sûr</c>
521.949,0.009999999999990905,mettre ton chien en harnais si bien sûr
521.959,1.8310000000000173,mettre ton chien en harnais si bien sûr il<00:08:42.120><c> est</c><00:08:42.320><c> habitué</c><00:08:42.719><c> au</c><00:08:42.839><c> harnais</c><00:08:43.479><c> avec</c><00:08:43.640><c> une</c>
523.79,0.009999999999990905,il est habitué au harnais avec une
523.8,2.75,"il est habitué au harnais avec une laisse<00:08:44.159><c> entre</c><00:08:44.279><c> 1,50</c><00:08:45.000><c> 2</c><00:08:45.240><c> m</c><00:08:45.680><c> et</c><00:08:46.160><c> tu</c><00:08:46.279><c> vas</c><00:08:46.440><c> te</c>"
526.55,0.009999999999990905,"laisse entre 1,50 2 m et tu vas te"
526.56,1.990000000000009,"laisse entre 1,50 2 m et tu vas te mettre<00:08:46.920><c> relativement</c><00:08:47.519><c> loin</c><00:08:47.760><c> de</c><00:08:47.880><c> la</c><00:08:48.120><c> gamelle</c>"
528.55,0.009999999999990905,mettre relativement loin de la gamelle
528.56,2.230000000000018,mettre relativement loin de la gamelle que<00:08:48.680><c> tu</c><00:08:48.760><c> vas</c><00:08:49.000><c> déposer</c><00:08:49.480><c> dans</c><00:08:49.640><c> un</c><00:08:49.880><c> grand</c><00:08:50.200><c> espace</c>
530.79,0.009999999999990905,que tu vas déposer dans un grand espace
530.8,1.9100000000000819,que tu vas déposer dans un grand espace comme<00:08:51.040><c> un</c><00:08:51.160><c> parc</c><00:08:51.519><c> un</c><00:08:51.640><c> jardin</c><00:08:51.880><c> où</c><00:08:52.120><c> il</c><00:08:52.160><c> y</c><00:08:52.279><c> a</c><00:08:52.399><c> très</c>
532.71,0.009999999999990905,comme un parc un jardin où il y a très
532.72,2.269999999999982,comme un parc un jardin où il y a très très<00:08:53.000><c> très</c><00:08:53.360><c> peu</c><00:08:53.519><c> de</c><00:08:53.640><c> distraction</c><00:08:54.480><c> le</c><00:08:54.640><c> but</c><00:08:54.839><c> du</c>
534.99,0.009999999999990905,très très peu de distraction le but du
535.0,1.75,très très peu de distraction le but du jeu<00:08:55.200><c> ça</c><00:08:55.320><c> va</c><00:08:55.480><c> être</c><00:08:55.680><c> vraiment</c><00:08:56.040><c> que</c><00:08:56.200><c> il</c><00:08:56.440><c> sacheent</c>
536.75,0.009999999999990905,jeu ça va être vraiment que il sacheent
536.76,1.2300000000000182,jeu ça va être vraiment que il sacheent qu'il<00:08:56.880><c> y</c><00:08:56.959><c> a</c><00:08:57.040><c> de</c><00:08:57.120><c> la</c><00:08:57.240><c> bouffe</c><00:08:57.560><c> dans</c><00:08:57.720><c> cette</c>
537.99,0.009999999999990905,qu'il y a de la bouffe dans cette
538.0,1.990000000000009,qu'il y a de la bouffe dans cette gamelle<00:08:58.600><c> et</c><00:08:58.800><c> que</c><00:08:58.959><c> tu</c><00:08:59.200><c> tu</c><00:08:59.279><c> sois</c><00:08:59.519><c> suffisamment</c>
539.99,0.009999999999990905,gamelle et que tu tu sois suffisamment
540.0,2.1100000000000136,gamelle et que tu tu sois suffisamment loin<00:09:00.240><c> donc</c><00:09:00.360><c> on</c><00:09:00.440><c> va</c><00:09:00.560><c> dire</c><00:09:00.680><c> entre</c><00:09:00.839><c> 4</c><00:09:01.160><c> et</c><00:09:01.240><c> 6</c><00:09:01.440><c> m</c><00:09:01.920><c> et</c>
542.11,0.009999999999990905,loin donc on va dire entre 4 et 6 m et
542.12,1.990000000000009,loin donc on va dire entre 4 et 6 m et là<00:09:02.360><c> tu</c><00:09:02.480><c> vas</c><00:09:03.040><c> faire</c><00:09:03.240><c> plein</c><00:09:03.480><c> de</c><00:09:03.560><c> choses</c><00:09:03.760><c> avec</c><00:09:03.959><c> ton</c>
544.11,0.009999999999990905,là tu vas faire plein de choses avec ton
544.12,2.189999999999941,là tu vas faire plein de choses avec ton chien<00:09:04.440><c> tu</c><00:09:04.560><c> vas</c><00:09:05.120><c> te</c><00:09:05.320><c> balader</c><00:09:05.720><c> dans</c><00:09:05.920><c> ce</c><00:09:06.200><c> ce</c>
546.31,0.010000000000104592,chien tu vas te balader dans ce ce
546.32,2.1889999999999645,chien tu vas te balader dans ce ce périmètre<00:09:06.760><c> de</c><00:09:06.880><c> 4</c><00:09:07.240><c> à</c><00:09:07.399><c> 6</c><00:09:07.560><c> m</c><00:09:08.000><c> autour</c><00:09:08.279><c> de</c><00:09:08.360><c> la</c>
548.509,0.009999999999990905,périmètre de 4 à 6 m autour de la
548.519,2.591000000000008,périmètre de 4 à 6 m autour de la gamelle<00:09:09.160><c> et</c><00:09:09.640><c> bah</c><00:09:09.880><c> si</c><00:09:10.040><c> ton</c><00:09:10.200><c> chien</c><00:09:10.399><c> il</c><00:09:10.640><c> observe</c>
551.11,0.009999999999990905,gamelle et bah si ton chien il observe
551.12,1.5499999999999545,gamelle et bah si ton chien il observe et<00:09:11.279><c> qu'</c><00:09:11.560><c> revient</c><00:09:11.839><c> par</c><00:09:11.959><c> exemple</c><00:09:12.279><c> s'il</c><00:09:12.519><c> va</c><00:09:12.600><c> en</c>
552.67,0.009999999999990905,et qu' revient par exemple s'il va en
552.68,0.9900000000000091,et qu' revient par exemple s'il va en bout<00:09:12.800><c> de</c><00:09:12.839><c> l'ISS</c><00:09:13.079><c> et</c><00:09:13.160><c> qui</c><00:09:13.279><c> revient</c><00:09:13.560><c> tu</c>
553.67,0.009999999999990905,bout de l'ISS et qui revient tu
553.68,1.6299999999999955,bout de l'ISS et qui revient tu renforces<00:09:14.160><c> s'il</c><00:09:14.560><c> observe</c><00:09:14.880><c> sans</c><00:09:15.000><c> aller</c><00:09:15.200><c> en</c>
555.31,0.010000000000104592,renforces s'il observe sans aller en
555.32,1.5499999999999545,renforces s'il observe sans aller en bout<00:09:15.440><c> de</c><00:09:15.480><c> l'ISS</c><00:09:15.800><c> tu</c><00:09:15.920><c> renforces</c><00:09:16.399><c> s'il</c><00:09:16.680><c> te</c>
556.87,0.009999999999990905,bout de l'ISS tu renforces s'il te
556.88,1.3100000000000591,bout de l'ISS tu renforces s'il te regarde<00:09:17.079><c> et</c><00:09:17.160><c> qu'il</c><00:09:17.399><c> en</c><00:09:17.560><c> a</c><00:09:17.640><c> rien</c><00:09:17.800><c> à</c><00:09:17.880><c> faire</c><00:09:18.079><c> tu</c>
558.19,0.009999999999990905,regarde et qu'il en a rien à faire tu
558.2,1.74899999999991,regarde et qu'il en a rien à faire tu renforces<00:09:18.640><c> bref</c><00:09:18.880><c> tu</c><00:09:19.000><c> renforces</c><00:09:19.600><c> tout</c><00:09:19.760><c> ce</c><00:09:19.880><c> qui</c>
559.949,0.009999999999990905,renforces bref tu renforces tout ce qui
559.959,1.990000000000009,renforces bref tu renforces tout ce qui va<00:09:20.120><c> être</c><00:09:20.399><c> j'abandonne</c><00:09:21.160><c> l'idée</c><00:09:21.560><c> d'aller</c>
561.949,0.009999999999990905,va être j'abandonne l'idée d'aller
561.959,1.6310000000000855,va être j'abandonne l'idée d'aller chercher<00:09:22.240><c> ce</c><00:09:22.399><c> qu'il</c><00:09:22.519><c> y</c><00:09:22.640><c> a</c><00:09:22.720><c> dans</c><00:09:22.800><c> cette</c><00:09:22.959><c> gamelle</c>
563.59,0.009999999999990905,chercher ce qu'il y a dans cette gamelle
563.6,1.8700000000000045,chercher ce qu'il y a dans cette gamelle au<00:09:23.800><c> fur</c><00:09:24.000><c> et</c><00:09:24.120><c> à</c><00:09:24.240><c> mesure</c><00:09:24.600><c> donc</c><00:09:24.800><c> tu</c><00:09:24.920><c> vas</c><00:09:25.120><c> pouvoir</c>
565.47,0.009999999999990905,au fur et à mesure donc tu vas pouvoir
565.48,2.42999999999995,au fur et à mesure donc tu vas pouvoir te<00:09:25.800><c> rapprocher</c><00:09:26.640><c> de</c><00:09:26.760><c> la</c><00:09:27.000><c> gamelle</c><00:09:27.440><c> donc</c><00:09:27.600><c> aller</c>
567.91,0.009999999999990905,te rapprocher de la gamelle donc aller
567.92,2.230000000000018,te rapprocher de la gamelle donc aller dans<00:09:28.079><c> un</c><00:09:28.240><c> périmètre</c><00:09:28.760><c> entre</c><00:09:29.160><c> 2</c><00:09:29.320><c> et</c><00:09:29.399><c> 4</c><00:09:29.640><c> m</c><00:09:30.079><c> tu</c>
570.15,0.009999999999990905,dans un périmètre entre 2 et 4 m tu
570.16,1.6689999999999827,dans un périmètre entre 2 et 4 m tu refais<00:09:30.519><c> les</c><00:09:30.600><c> mêmes</c><00:09:30.839><c> exercices</c><00:09:31.320><c> si</c><00:09:31.440><c> jamais</c><00:09:31.680><c> ton</c>
571.829,0.010000000000104592,refais les mêmes exercices si jamais ton
571.839,1.9109999999999445,refais les mêmes exercices si jamais ton chien<00:09:32.079><c> il</c><00:09:32.160><c> est</c><00:09:32.279><c> trop</c><00:09:32.800><c> fixé</c><00:09:33.120><c> sur</c><00:09:33.200><c> la</c><00:09:33.399><c> bouffe</c>
573.75,0.009999999999990905,chien il est trop fixé sur la bouffe
573.76,1.5900000000000318,chien il est trop fixé sur la bouffe qu'il<00:09:33.839><c> y</c><00:09:33.920><c> a</c><00:09:34.000><c> dans</c><00:09:34.079><c> la</c><00:09:34.160><c> gamelle</c><00:09:34.760><c> tu</c><00:09:34.920><c> repasses</c><00:09:35.279><c> à</c>
575.35,0.009999999999990905,qu'il y a dans la gamelle tu repasses à
575.36,2.149000000000001,qu'il y a dans la gamelle tu repasses à l'étape<00:09:35.680><c> d'avant</c><00:09:35.959><c> il</c><00:09:36.120><c> y</c><00:09:36.200><c> a</c><00:09:36.399><c> aucun</c><00:09:36.720><c> souci</c><00:09:37.360><c> et</c>
577.509,0.009999999999990905,l'étape d'avant il y a aucun souci et
577.519,2.1509999999999536,l'étape d'avant il y a aucun souci et puis<00:09:37.800><c> progressivement</c><00:09:38.600><c> tu</c><00:09:38.720><c> vas</c><00:09:38.959><c> aller</c><00:09:39.519><c> de</c>
579.67,0.009999999999990905,puis progressivement tu vas aller de
579.68,1.9100000000000819,puis progressivement tu vas aller de plus<00:09:39.880><c> en</c><00:09:39.959><c> plus</c><00:09:40.120><c> proche</c><00:09:40.399><c> donc</c><00:09:40.519><c> tu</c><00:09:40.640><c> peux</c><00:09:41.040><c> rentrer</c>
581.59,0.009999999999990905,plus en plus proche donc tu peux rentrer
581.6,2.590000000000032,plus en plus proche donc tu peux rentrer dans<00:09:41.800><c> le</c><00:09:41.959><c> périmètre</c><00:09:42.440><c> de</c><00:09:42.519><c> 1</c><00:09:42.839><c> à</c><00:09:42.959><c> 2</c><00:09:43.160><c> m</c><00:09:43.720><c> très</c>
584.19,0.009999999999990905,dans le périmètre de 1 à 2 m très
584.2,1.8299999999999272,dans le périmètre de 1 à 2 m très important<00:09:44.680><c> ne</c><00:09:44.800><c> va</c><00:09:45.040><c> jamais</c><00:09:45.440><c> frontalement</c><00:09:45.920><c> sur</c>
586.03,0.009999999999990905,important ne va jamais frontalement sur
586.04,1.7100000000000364,important ne va jamais frontalement sur la<00:09:46.279><c> gamelle</c><00:09:46.640><c> mais</c><00:09:46.800><c> fais</c><00:09:47.000><c> bien</c><00:09:47.240><c> des</c>
587.75,0.009999999999990905,la gamelle mais fais bien des
587.76,1.990000000000009,la gamelle mais fais bien des contournements<00:09:48.760><c> voilà</c><00:09:49.079><c> pour</c><00:09:49.200><c> que</c><00:09:49.320><c> le</c><00:09:49.480><c> chien</c>
589.75,0.009999999999990905,contournements voilà pour que le chien
589.76,1.669999999999959,contournements voilà pour que le chien puisse<00:09:50.040><c> apprendre</c><00:09:50.399><c> à</c><00:09:50.519><c> gérer</c><00:09:50.880><c> et</c><00:09:51.040><c> quand</c><00:09:51.240><c> tu</c>
591.43,0.010000000000104592,puisse apprendre à gérer et quand tu
591.44,1.8289999999999509,puisse apprendre à gérer et quand tu récompenses<00:09:52.000><c> ton</c><00:09:52.120><c> chien</c><00:09:52.480><c> récompenses</c><00:09:53.040><c> ton</c>
593.269,0.009999999999990905,récompenses ton chien récompenses ton
593.279,1.9510000000000218,récompenses ton chien récompenses ton chien<00:09:53.640><c> à</c><00:09:53.920><c> l'opposé</c><00:09:54.480><c> de</c><00:09:54.560><c> la</c><00:09:54.720><c> gamelle</c><00:09:55.120><c> pour</c>
595.23,0.009999999999990905,chien à l'opposé de la gamelle pour
595.24,2.189999999999941,chien à l'opposé de la gamelle pour vraiment<00:09:56.120><c> lui</c><00:09:56.279><c> permettre</c><00:09:56.640><c> de</c><00:09:56.720><c> souffler</c><00:09:57.160><c> et</c>
597.43,0.010000000000104592,vraiment lui permettre de souffler et
597.44,1.75,vraiment lui permettre de souffler et pas<00:09:57.600><c> lui</c><00:09:57.760><c> donner</c><00:09:58.040><c> envie</c><00:09:58.399><c> de</c><00:09:58.560><c> foncer</c><00:09:58.920><c> sur</c><00:09:59.120><c> sur</c>
599.19,0.009999999999990905,pas lui donner envie de foncer sur sur
599.2,1.8689999999999145,pas lui donner envie de foncer sur sur la<00:09:59.279><c> gamelle</c><00:09:59.720><c> la</c><00:09:59.839><c> 4ème</c><00:10:00.360><c> étape</c><00:10:00.680><c> ça</c><00:10:00.800><c> sera</c><00:10:01.000><c> de</c>
601.069,0.009999999999990905,la gamelle la 4ème étape ça sera de
601.079,2.0710000000000264,la gamelle la 4ème étape ça sera de rester<00:10:01.360><c> dans</c><00:10:01.480><c> ce</c><00:10:01.600><c> périmètre</c><00:10:02.000><c> de</c><00:10:02.040><c> 1</c><00:10:02.440><c> 2</c><00:10:02.600><c> m</c><00:10:02.920><c> autour</c>
603.15,0.009999999999990905,rester dans ce périmètre de 1 2 m autour
603.16,1.8700000000000045,rester dans ce périmètre de 1 2 m autour de<00:10:03.279><c> la</c><00:10:03.399><c> gamelle</c><00:10:03.880><c> et</c><00:10:04.040><c> de</c><00:10:04.160><c> commencer</c><00:10:04.519><c> à</c><00:10:04.680><c> demander</c>
605.03,0.009999999999990905,de la gamelle et de commencer à demander
605.04,2.1100000000000136,de la gamelle et de commencer à demander des<00:10:05.240><c> tricks</c><00:10:05.600><c> à</c><00:10:05.720><c> ton</c><00:10:05.839><c> chien</c><00:10:06.320><c> alors</c><00:10:06.560><c> là</c><00:10:06.680><c> si</c><00:10:06.880><c> tu</c>
607.15,0.009999999999990905,des tricks à ton chien alors là si tu
607.16,1.8700000000000045,des tricks à ton chien alors là si tu connais<00:10:07.399><c> aucun</c><00:10:07.640><c> Trix</c><00:10:08.040><c> mais</c><00:10:08.279><c> c'est</c><00:10:08.480><c> le</c><00:10:08.640><c> moment</c>
609.03,0.009999999999990905,connais aucun Trix mais c'est le moment
609.04,1.6299999999999955,connais aucun Trix mais c'est le moment rêver<00:10:09.440><c> pour</c><00:10:09.519><c> apprendre</c><00:10:09.880><c> les</c><00:10:10.000><c> trics</c><00:10:10.279><c> et</c><00:10:10.399><c> tu</c><00:10:10.560><c> en</c>
610.67,0.009999999999990905,rêver pour apprendre les trics et tu en
610.68,2.07000000000005,rêver pour apprendre les trics et tu en a<00:10:10.880><c> un</c><00:10:11.040><c> paquet</c><00:10:11.440><c> sur</c><00:10:11.560><c> cette</c><00:10:11.760><c> chaîne</c><00:10:12.320><c> du</c><00:10:12.480><c> simple</c>
612.75,0.009999999999990905,a un paquet sur cette chaîne du simple
612.76,2.7100000000000364,a un paquet sur cette chaîne du simple assis<00:10:13.360><c> couché</c><00:10:14.160><c> avec</c><00:10:14.440><c> le</c><00:10:14.680><c> tourne</c><00:10:15.079><c> le</c><00:10:15.160><c> twist</c><00:10:15.399><c> le</c>
615.47,0.009999999999990905,assis couché avec le tourne le twist le
615.48,2.3899999999999864,assis couché avec le tourne le twist le slalom<00:10:15.959><c> bref</c><00:10:16.240><c> tu</c><00:10:16.360><c> peux</c><00:10:16.600><c> te</c><00:10:16.839><c> régaler</c><00:10:17.519><c> je</c><00:10:17.640><c> te</c>
617.87,0.009999999999990905,slalom bref tu peux te régaler je te
617.88,1.4700000000000273,slalom bref tu peux te régaler je te mettrai<00:10:18.200><c> aussi</c><00:10:18.360><c> la</c><00:10:18.480><c> playlist</c><00:10:18.920><c> pour</c><00:10:19.040><c> les</c>
619.35,0.009999999999990905,mettrai aussi la playlist pour les
619.36,1.6299999999999955,mettrai aussi la playlist pour les tricks<00:10:19.880><c> et</c><00:10:20.040><c> puis</c><00:10:20.240><c> ça</c><00:10:20.360><c> tu</c><00:10:20.440><c> peux</c><00:10:20.600><c> le</c><00:10:20.680><c> faire</c><00:10:20.839><c> dans</c>
620.99,0.009999999999990905,tricks et puis ça tu peux le faire dans
621.0,2.5499999999999545,tricks et puis ça tu peux le faire dans un<00:10:21.120><c> périmètre</c><00:10:21.640><c> de</c><00:10:21.839><c> 1</c><00:10:22.200><c> à</c><00:10:22.279><c> 2</c><00:10:22.480><c> m</c><00:10:22.720><c> et</c><00:10:22.800><c> tu</c><00:10:22.880><c> récompense</c>
623.55,0.009999999999990905,un périmètre de 1 à 2 m et tu récompense
623.56,2.4300000000000637,un périmètre de 1 à 2 m et tu récompense bien<00:10:23.760><c> euh</c><00:10:24.640><c> tout</c><00:10:24.800><c> ça</c><00:10:25.160><c> et</c><00:10:25.279><c> puis</c><00:10:25.480><c> quand</c><00:10:25.640><c> ton</c><00:10:25.800><c> chien</c>
625.99,0.009999999999990905,bien euh tout ça et puis quand ton chien
626.0,1.75,bien euh tout ça et puis quand ton chien est<00:10:26.200><c> fin</c><00:10:26.519><c> prêt</c><00:10:26.920><c> tu</c><00:10:27.040><c> peux</c><00:10:27.240><c> commencer</c><00:10:27.600><c> les</c>
627.75,0.009999999999990905,est fin prêt tu peux commencer les
627.76,1.669999999999959,est fin prêt tu peux commencer les exercices<00:10:28.200><c> sans</c><00:10:28.360><c> la</c><00:10:28.519><c> laisse</c><00:10:28.800><c> mais</c><00:10:29.120><c> attention</c>
629.43,0.010000000000104592,exercices sans la laisse mais attention
629.44,2.508999999999901,exercices sans la laisse mais attention tu<00:10:29.560><c> repars</c><00:10:30.040><c> floum</c><00:10:30.720><c> à</c><00:10:30.839><c> la</c><00:10:30.959><c> distance</c><00:10:31.440><c> maximale</c>
631.949,0.009999999999990905,tu repars floum à la distance maximale
631.959,2.191000000000031,tu repars floum à la distance maximale entre<00:10:32.160><c> 4</c><00:10:32.519><c> et</c><00:10:32.600><c> 6</c><00:10:32.839><c> m</c><00:10:33.200><c> et</c><00:10:33.360><c> progressivement</c><00:10:33.959><c> tu</c><00:10:34.040><c> te</c>
634.15,0.009999999999990905,entre 4 et 6 m et progressivement tu te
634.16,1.2290000000000418,entre 4 et 6 m et progressivement tu te rapproches<00:10:34.600><c> et</c><00:10:34.680><c> si</c><00:10:34.760><c> tu</c><00:10:34.839><c> sens</c><00:10:35.040><c> que</c><00:10:35.120><c> c'est</c><00:10:35.320><c> un</c>
635.389,0.009999999999990905,rapproches et si tu sens que c'est un
635.399,2.1100000000000136,rapproches et si tu sens que c'est un petit<00:10:35.519><c> peu</c><00:10:35.639><c> tendu</c><00:10:35.959><c> à</c><00:10:36.079><c> un</c><00:10:36.200><c> moment</c><00:10:36.639><c> tu</c><00:10:37.079><c> remets</c><00:10:37.440><c> de</c>
637.509,0.009999999999990905,petit peu tendu à un moment tu remets de
637.519,2.5499999999999545,petit peu tendu à un moment tu remets de la<00:10:37.600><c> distance</c><00:10:38.120><c> hyper</c><00:10:38.680><c> important</c><00:10:39.240><c> tu</c><00:10:39.519><c> observes</c>
640.069,0.009999999999990905,la distance hyper important tu observes
640.079,1.4300000000000637,la distance hyper important tu observes ton<00:10:40.240><c> chien</c><00:10:40.519><c> tu</c><00:10:40.600><c> vois</c><00:10:40.800><c> vraiment</c><00:10:41.040><c> s'il</c><00:10:41.320><c> est</c>
641.509,0.009999999999990905,ton chien tu vois vraiment s'il est
641.519,1.8310000000000173,ton chien tu vois vraiment s'il est tendu<00:10:41.800><c> si</c><00:10:41.959><c> c'est</c><00:10:42.279><c> difficile</c><00:10:42.600><c> ou</c><00:10:42.680><c> quoi</c><00:10:43.000><c> le</c><00:10:43.120><c> but</c>
643.35,0.009999999999990905,tendu si c'est difficile ou quoi le but
643.36,1.3500000000000227,tendu si c'est difficile ou quoi le but étant<00:10:43.760><c> de</c><00:10:43.839><c> faire</c><00:10:44.000><c> disparaître</c><00:10:44.519><c> tu</c><00:10:44.600><c> te</c>
644.71,0.009999999999990905,étant de faire disparaître tu te
644.72,2.0299999999999727,étant de faire disparaître tu te rappelles<00:10:45.240><c> la</c><00:10:45.399><c> frustration</c><00:10:45.959><c> dont</c><00:10:46.160><c> on</c><00:10:46.279><c> a</c><00:10:46.440><c> parlé</c>
646.75,0.009999999999990905,rappelles la frustration dont on a parlé
646.76,2.1499999999999773,rappelles la frustration dont on a parlé au<00:10:46.880><c> début</c><00:10:47.440><c> ensuite</c><00:10:47.720><c> quand</c><00:10:47.839><c> tu</c><00:10:47.959><c> seras</c><00:10:48.200><c> un</c><00:10:48.440><c> pro</c>
648.91,0.009999999999990905,au début ensuite quand tu seras un pro
648.92,2.149000000000001,au début ensuite quand tu seras un pro et<00:10:49.240><c> quand</c><00:10:49.480><c> ton</c><00:10:49.639><c> chien</c><00:10:49.880><c> gérera</c><00:10:50.360><c> de</c><00:10:50.560><c> ouf</c><00:10:50.959><c> tu</c>
651.069,0.009999999999990905,et quand ton chien gérera de ouf tu
651.079,1.9110000000000582,et quand ton chien gérera de ouf tu pourras<00:10:51.399><c> alterner</c><00:10:51.839><c> un</c><00:10:51.959><c> petit</c><00:10:52.120><c> peu</c><00:10:52.480><c> la</c>
652.99,0.009999999999990905,pourras alterner un petit peu la
653.0,1.1900000000000546,pourras alterner un petit peu la difficulté<00:10:53.399><c> tu</c><00:10:53.519><c> pourras</c><00:10:53.839><c> faire</c><00:10:54.040><c> des</c>
654.19,0.009999999999990905,difficulté tu pourras faire des
654.2,2.1499999999999773,difficulté tu pourras faire des variantes<00:10:54.800><c> tu</c><00:10:54.920><c> pourras</c><00:10:55.720><c> mettre</c><00:10:56.079><c> des</c>
656.35,0.009999999999990905,variantes tu pourras mettre des
656.36,1.5889999999999418,variantes tu pourras mettre des friandises<00:10:57.040><c> plus</c><00:10:57.160><c> appétantes</c><00:10:57.760><c> dans</c><00:10:57.839><c> la</c>
657.949,0.009999999999990905,friandises plus appétantes dans la
657.959,2.0710000000000264,friandises plus appétantes dans la gamelle<00:10:58.519><c> tu</c><00:10:58.639><c> pourras</c><00:10:59.240><c> aussi</c><00:10:59.720><c> faire</c><00:10:59.880><c> des</c>
660.03,0.009999999999990905,gamelle tu pourras aussi faire des
660.04,2.07000000000005,gamelle tu pourras aussi faire des exercices<00:11:00.600><c> comme</c><00:11:00.920><c> par</c><00:11:01.040><c> exemple</c><00:11:01.519><c> des</c><00:11:01.720><c> mises</c><00:11:02.000><c> en</c>
662.11,0.009999999999990905,exercices comme par exemple des mises en
662.12,2.38900000000001,exercices comme par exemple des mises en situation<00:11:02.839><c> où</c><00:11:03.240><c> tu</c><00:11:03.440><c> marches</c><00:11:03.920><c> tu</c><00:11:04.079><c> déposes</c>
664.509,0.009999999999990905,situation où tu marches tu déposes
664.519,2.1100000000000136,situation où tu marches tu déposes discrètement<00:11:05.360><c> sur</c><00:11:05.519><c> le</c><00:11:05.680><c> chemin</c><00:11:05.959><c> de</c><00:11:06.079><c> la</c><00:11:06.320><c> bouffe</c>
666.629,0.009999999999990905,discrètement sur le chemin de la bouffe
666.639,1.75,discrètement sur le chemin de la bouffe et<00:11:06.720><c> puis</c><00:11:06.920><c> tu</c><00:11:07.040><c> fais</c><00:11:07.240><c> demi-tour</c><00:11:07.760><c> avec</c><00:11:08.000><c> ton</c><00:11:08.160><c> chien</c>
668.389,0.009999999999990905,et puis tu fais demi-tour avec ton chien
668.399,1.42999999999995,et puis tu fais demi-tour avec ton chien toi<00:11:08.560><c> tu</c><00:11:08.639><c> sais</c><00:11:08.839><c> exactement</c><00:11:09.200><c> où</c><00:11:09.440><c> est-ce</c><00:11:09.639><c> qu'il</c><00:11:09.760><c> y</c>
669.829,0.010000000000104592,toi tu sais exactement où est-ce qu'il y
669.839,2.1099999999999,toi tu sais exactement où est-ce qu'il y a<00:11:09.920><c> de</c><00:11:09.959><c> la</c><00:11:10.040><c> bouffe</c><00:11:10.519><c> tu</c><00:11:10.639><c> te</c><00:11:10.760><c> mets</c><00:11:11.000><c> en</c><00:11:11.200><c> condition</c>
671.949,0.009999999999990905,a de la bouffe tu te mets en condition
671.959,2.310000000000059,a de la bouffe tu te mets en condition real<00:11:12.399><c> life</c><00:11:12.880><c> et</c><00:11:13.079><c> là</c><00:11:13.240><c> tu</c><00:11:13.480><c> regardes</c><00:11:13.800><c> si</c><00:11:13.920><c> ton</c><00:11:14.120><c> chien</c>
674.269,0.009999999999990905,real life et là tu regardes si ton chien
674.279,2.191000000000031,real life et là tu regardes si ton chien il<00:11:14.600><c> est</c><00:11:14.839><c> tenter</c><00:11:15.320><c> ou</c><00:11:15.440><c> non</c><00:11:15.760><c> et</c><00:11:15.959><c> tu</c><00:11:16.079><c> fais</c><00:11:16.320><c> tes</c>
676.47,0.009999999999990905,il est tenter ou non et tu fais tes
676.48,1.7889999999999873,il est tenter ou non et tu fais tes exercices<00:11:17.000><c> et</c><00:11:17.120><c> tu</c><00:11:17.240><c> renforces</c><00:11:17.800><c> ça</c><00:11:18.000><c> bloque</c>
678.269,0.009999999999990905,exercices et tu renforces ça bloque
678.279,2.270999999999958,exercices et tu renforces ça bloque quand<00:11:18.399><c> il</c><00:11:18.720><c> propose</c><00:11:19.320><c> de</c><00:11:19.480><c> pas</c><00:11:19.639><c> bouffer</c><00:11:19.959><c> et</c>
680.55,0.009999999999990905,quand il propose de pas bouffer et
680.56,1.5900000000000318,quand il propose de pas bouffer et vraiment<00:11:21.000><c> hyper</c><00:11:21.440><c> important</c><00:11:21.720><c> pluie</c><00:11:22.079><c> de</c>
682.15,0.009999999999990905,vraiment hyper important pluie de
682.16,2.1499999999999773,vraiment hyper important pluie de friandise<00:11:22.680><c> tu</c><00:11:22.839><c> cours</c><00:11:23.200><c> tu</c><00:11:23.320><c> joues</c><00:11:23.720><c> tu</c><00:11:23.959><c> donnes</c><00:11:24.240><c> de</c>
684.31,0.010000000000104592,friandise tu cours tu joues tu donnes de
